Order_ID,Customer_ID,Restaurant_ID,Order_Date,City,Order_Value,Payment_Method,Rating,Delivery_Time(min)
O3811,C354,R248,2023-09-06,Bangalore,522.24,Credit Card,4,56
O3812,C719,R246,2023-03-11,Mumbai,212.31,COD,4,21
O3813,C605,R271,2024-08-14,Pune,1415.21,COD,5,33
O3814,C173,R206,2023-03-04,Bangalore,867.95,Net Banking,5,47
O3815,C524,R265,2023-08-03,Bangalore,1202.97,Debit Card,4,16
O3816,C386,R276,2024-03-26,Mumbai,1021.7,Net Banking,1,17
O3817,C376,R261,2024-06-11,Pune,819.96,Debit Card,5,42
O3818,C590,R237,2023-05-03,Bangalore,225.55,Credit Card,3,28
O3819,C371,R324,2023-03-06,Delhi,999.83,COD,4,29
O3820,C734,R283,2024-06-25,Chennai,317.52,Net Banking,2,35
O3821,C170,R228,2024-03-29,Delhi,680.14,Credit Card,1,28
O3822,C650,R313,2023-01-05,Hyderabad,980.76,Credit Card,1,54
O3823,C762,R278,2024-10-07,Hyderabad,1195.12,Debit Card,4,32
O3824,C661,R222,2023-03-08,Pune,1059.06,COD,2,53
O3825,C511,R305,2023-05-03,Bangalore,1040.15,Debit Card,1,34
O3826,C863,R330,2023-11-08,Delhi,308.66,Debit Card,5,15
O3827,C350,R300,2024-03-17,Delhi,584.58,Credit Card,2,23
O3828,C119,R207,2024-03-22,Chennai,160.08,Debit Card,3,23
O3829,C466,R285,2023-11-21,Pune,1107.27,UPI,5,57
O3830,C126,R316,2023-10-03,Bangalore,1433.62,COD,2,52
O3831,C865,R228,2024-01-15,Pune,469.75,Debit Card,4,53
O3832,C269,R201,2024-02-09,Mumbai,222.78,Debit Card,1,43
O3833,C742,R312,2023-01-02,Delhi,765.8,Net Banking,5,29
O3834,C733,R264,2024-01-14,Pune,1299.38,COD,4,34
O3835,C281,R307,2024-02-14,Pune,872.76,COD,2,52
O3836,C607,R219,2023-11-19,Chennai,165.49,Debit Card,3,55
O3837,C143,R236,2023-02-17,Mumbai,1463.98,UPI,1,44
O3838,C505,R271,2023-12-14,Hyderabad,1260.11,Net Banking,1,40
O3839,C114,R226,2024-07-12,Delhi,284.23,UPI,5,20
O3840,C840,R322,2024-06-23,Chennai,1390.52,Debit Card,4,53
O3841,C880,R333,2023-01-25,Pune,730.96,COD,2,31
O3842,C286,R244,2024-04-20,Delhi,620.66,COD,2,20
O3843,C268,R282,2023-04-22,Hyderabad,745.47,UPI,4,42
O3844,C716,R345,2024-10-04,Pune,1268.4,Credit Card,1,23
O3845,C310,R319,2024-01-12,Mumbai,1023.27,Debit Card,4,41
O3846,C825,R264,2023-07-04,Delhi,182.95,COD,2,49
O3847,C573,R224,2023-07-27,Chennai,1440.65,Credit Card,4,20
O3848,C392,R226,2023-10-24,Mumbai,306.9,COD,1,18
O3849,C783,R334,2024-05-09,Hyderabad,1143.8,COD,5,30
O3850,C511,R305,2023-11-09,Hyderabad,990.59,Credit Card,1,37
O3851,C835,R243,2024-08-30,Delhi,362.54,UPI,3,37
O3852,C846,R306,2023-08-10,Hyderabad,339.02,Debit Card,3,43
O3853,C235,R235,2023-10-18,Bangalore,1318.46,Credit Card,4,55
O3854,C102,R346,2023-02-20,Chennai,687.57,Credit Card,1,18
O3855,C888,R205,2024-07-21,Delhi,1016.41,COD,1,54
O3856,C832,R208,2024-04-19,Bangalore,805.7,Credit Card,2,54
O3857,C156,R212,2023-07-17,Hyderabad,1118.29,Debit Card,5,38
O3858,C783,R240,2024-06-23,Delhi,770.94,UPI,1,20
O3859,C486,R327,2024-02-08,Bangalore,502.33,UPI,4,54
O3860,C314,R265,2024-03-28,Hyderabad,608.74,UPI,2,20
O3861,C812,R284,2023-09-13,Pune,1302.71,Debit Card,2,28
O3862,C264,R223,2024-10-03,Pune,755.25,COD,4,28
O3863,C861,R243,2024-01-19,Mumbai,398.83,Debit Card,4,59
O3864,C268,R305,2024-04-22,Pune,1408.45,Credit Card,1,49
O3865,C597,R297,2024-07-21,Bangalore,1215.24,Net Banking,1,20
O3866,C288,R259,2024-04-20,Chennai,177.93,Net Banking,2,37
O3867,C552,R208,2024-01-17,Pune,1498.52,Net Banking,2,34
O3868,C668,R329,2023-09-14,Delhi,1072.9,UPI,5,31
O3869,C261,R255,2023-09-18,Delhi,324.37,Debit Card,2,34
O3870,C532,R221,2023-08-17,Delhi,432.03,Debit Card,4,20
O3871,C494,R280,2023-07-28,Pune,1069.42,UPI,4,54
O3872,C170,R299,2024-05-01,Pune,1191.67,Credit Card,5,42
O3873,C772,R212,2023-10-20,Mumbai,434.65,Net Banking,3,27
O3874,C381,R270,2024-05-22,Chennai,459.76,Net Banking,3,43
O3875,C573,R215,2023-08-18,Chennai,529.97,UPI,4,59
O3876,C525,R244,2024-04-25,Hyderabad,937.23,Net Banking,3,34
O3877,C524,R264,2024-01-29,Mumbai,340.54,COD,3,31
O3878,C190,R338,2024-02-04,Bangalore,245.94,Debit Card,5,49
O3879,C458,R269,2024-06-04,Delhi,1050.41,Net Banking,2,59
O3880,C484,R347,2023-01-30,Pune,1190.74,Net Banking,2,53
O3881,C699,R298,2024-07-18,Hyderabad,801.3,COD,3,51
O3882,C789,R300,2024-01-09,Hyderabad,609.37,Credit Card,1,57
O3883,C551,R304,2024-04-02,Pune,704.86,Credit Card,5,37
O3884,C178,R339,2023-11-21,Mumbai,643.77,COD,3,32
O3885,C295,R293,2023-06-09,Hyderabad,1443.98,Credit Card,1,50
O3886,C234,R241,2024-07-02,Chennai,1175.33,UPI,1,34
O3887,C200,R282,2023-05-22,Mumbai,391.32,COD,5,21
O3888,C404,R332,2024-05-29,Pune,637.86,Debit Card,2,50
O3889,C292,R304,2023-09-29,Mumbai,861.62,Debit Card,4,56
O3890,C282,R227,2024-06-25,Chennai,958.18,Debit Card,1,15
O3891,C155,R225,2023-02-15,Delhi,755.46,Net Banking,4,51
O3892,C116,R315,2023-03-13,Pune,1234.18,COD,4,49
O3893,C185,R248,2024-01-03,Chennai,1174.65,COD,5,55
O3894,C241,R348,2023-11-14,Pune,807.22,Credit Card,2,17
O3895,C464,R200,2024-07-15,Chennai,1296.2,COD,5,49
O3896,C523,R291,2023-03-25,Chennai,1151.53,COD,1,43
O3897,C213,R257,2023-07-21,Hyderabad,1190.01,Credit Card,2,23
O3898,C460,R278,2023-07-23,Hyderabad,1438.96,COD,3,51
O3899,C385,R280,2023-08-30,Hyderabad,473.05,COD,2,56
O3900,C252,R225,2024-06-26,Delhi,474.71,UPI,5,39
O3901,C106,R276,2023-10-13,Delhi,1344.53,Credit Card,5,26
O3902,C493,R271,2024-06-13,Chennai,1181.12,UPI,4,52
O3903,C669,R268,2024-01-06,Bangalore,1397.16,Net Banking,3,21
O3904,C289,R205,2023-10-23,Pune,188.38,Credit Card,2,21
O3905,C205,R222,2023-09-24,Hyderabad,978.86,COD,3,18
O3906,C820,R253,2024-05-10,Pune,302.48,COD,4,59
O3907,C328,R286,2023-08-16,Chennai,805.46,UPI,3,45
O3908,C288,R210,2023-05-05,Mumbai,318.05,UPI,3,53
O3909,C799,R333,2023-12-01,Chennai,279.31,Net Banking,2,24
O3910,C771,R210,2023-09-02,Delhi,117.04,Net Banking,3,37
O3911,C479,R276,2023-09-05,Bangalore,982.33,COD,4,40
O3912,C511,R211,2024-04-30,Mumbai,602.63,Debit Card,1,37
O3913,C282,R252,2023-01-23,Pune,247.26,Net Banking,1,43
O3914,C174,R298,2023-06-13,Delhi,551.97,COD,5,22
O3915,C572,R235,2024-08-08,Hyderabad,336.52,Net Banking,1,33
O3916,C184,R344,2023-05-17,Mumbai,1418.37,Credit Card,2,43
O3917,C481,R227,2024-05-09,Delhi,548.01,UPI,5,57
O3918,C858,R349,2024-08-25,Pune,567.53,COD,1,20
O3919,C864,R301,2023-09-01,Chennai,1275.8,Net Banking,1,43
O3920,C297,R206,2023-01-15,Pune,1006.86,UPI,5,38
O3921,C609,R214,2024-02-28,Mumbai,1094.24,Debit Card,2,24
O3922,C495,R338,2024-10-01,Mumbai,990.4,Net Banking,5,28
O3923,C809,R223,2024-02-02,Chennai,1424.67,COD,2,20
O3924,C327,R229,2023-09-19,Mumbai,389.8,Credit Card,2,18
O3925,C103,R265,2023-09-23,Bangalore,1484.65,UPI,4,29
O3926,C233,R260,2023-01-01,Hyderabad,1263.34,UPI,1,51
O3927,C391,R277,2023-03-01,Delhi,924.56,Credit Card,1,53
O3928,C365,R240,2024-08-28,Chennai,1027.32,COD,3,42
O3929,C744,R281,2023-05-31,Pune,1008.36,Debit Card,5,16
O3930,C665,R250,2023-10-21,Pune,181.75,Credit Card,4,27
O3931,C350,R294,2023-01-24,Hyderabad,405.22,Debit Card,1,16
O3932,C486,R212,2023-03-08,Mumbai,1446.06,COD,3,55
O3933,C183,R289,2023-10-03,Mumbai,848.11,Net Banking,4,46
O3934,C826,R339,2024-06-23,Pune,629.7,Net Banking,2,19
O3935,C855,R281,2023-10-24,Hyderabad,1166.85,COD,1,17
O3936,C885,R208,2023-01-13,Pune,834.33,Debit Card,5,16
O3937,C805,R247,2024-02-15,Mumbai,118.43,Credit Card,4,28
O3938,C243,R248,2023-12-21,Chennai,1130.73,COD,3,54
O3939,C141,R252,2024-01-23,Delhi,1125.1,COD,5,58
O3940,C576,R239,2024-03-14,Mumbai,331.21,Net Banking,2,43
O3941,C836,R306,2023-12-07,Chennai,1439.32,Credit Card,5,52
O3942,C245,R223,2023-07-11,Delhi,413.47,Net Banking,3,20
O3943,C106,R307,2023-03-09,Bangalore,740.85,Debit Card,2,48
O3944,C757,R232,2023-02-12,Hyderabad,260.63,Debit Card,3,22
O3945,C173,R222,2023-09-20,Chennai,944.6,UPI,1,16
O3946,C450,R276,2023-11-21,Bangalore,625.63,COD,3,40
O3947,C664,R253,2023-08-02,Mumbai,594.44,Credit Card,5,31
O3948,C295,R252,2024-08-26,Hyderabad,1257.77,Credit Card,1,38
O3949,C178,R248,2023-11-07,Chennai,113.39,Net Banking,1,45
O3950,C727,R277,2023-01-10,Mumbai,1217.13,Net Banking,4,30
O3951,C615,R279,2024-01-04,Hyderabad,900.03,Credit Card,5,35
O3952,C890,R301,2024-06-08,Hyderabad,1480.54,Net Banking,5,52
O3953,C386,R321,2023-01-16,Mumbai,925.22,UPI,2,40
O3954,C162,R302,2024-03-30,Mumbai,177.53,COD,3,31
O3955,C699,R289,2024-07-02,Chennai,170.9,UPI,3,56
O3956,C532,R289,2024-09-11,Hyderabad,1336.41,Debit Card,5,18
O3957,C272,R320,2024-10-10,Chennai,1277.7,Credit Card,3,57
O3958,C739,R348,2024-07-04,Hyderabad,584.25,UPI,5,18
O3959,C267,R345,2023-06-10,Chennai,965.25,UPI,1,33
O3960,C317,R259,2023-05-19,Mumbai,785.43,Net Banking,3,52
O3961,C183,R321,2023-12-07,Mumbai,1454.03,Net Banking,3,39
O3962,C432,R340,2024-02-23,Pune,1429.95,Net Banking,5,22
O3963,C452,R229,2023-11-04,Chennai,1477.37,Debit Card,5,32
O3964,C525,R329,2023-08-25,Pune,1313.03,UPI,2,32
O3965,C684,R282,2023-12-05,Pune,1373.37,COD,3,21
O3966,C832,R310,2023-04-28,Bangalore,404.19,Net Banking,4,31
O3967,C212,R307,2024-04-06,Hyderabad,1263.41,Debit Card,5,17
O3968,C154,R310,2024-02-07,Delhi,1092.4,Debit Card,4,36
O3969,C119,R224,2024-09-17,Bangalore,1447.9,Net Banking,1,29
O3970,C216,R249,2023-02-03,Hyderabad,899.77,Credit Card,1,45
O3971,C646,R213,2024-08-01,Delhi,219.23,UPI,4,50
O3972,C699,R333,2023-01-07,Pune,936.36,Net Banking,1,40
O3973,C741,R275,2024-08-21,Delhi,1061.21,COD,4,28
O3974,C301,R283,2024-07-18,Mumbai,408.45,UPI,2,31
O3975,C354,R286,2023-05-27,Mumbai,651.76,Debit Card,2,23
O3976,C505,R229,2024-04-10,Chennai,937.9,COD,1,21
O3977,C163,R257,2024-08-26,Hyderabad,623.75,UPI,4,41
O3978,C596,R293,2024-01-10,Bangalore,624.93,COD,4,42
O3979,C888,R240,2023-08-03,Pune,286.32,Debit Card,4,26
O3980,C401,R293,2024-03-16,Hyderabad,1417.05,Net Banking,1,31
O3981,C716,R256,2023-05-22,Pune,1150.69,COD,4,23
O3982,C513,R263,2023-03-12,Mumbai,101.74,Net Banking,5,58
O3983,C201,R297,2024-01-01,Bangalore,1171.86,Debit Card,4,58
O3984,C578,R215,2023-10-11,Bangalore,1135.71,Debit Card,5,22
O3985,C350,R287,2023-03-05,Mumbai,113.62,COD,2,41
O3986,C129,R277,2023-06-28,Delhi,617.45,COD,5,56
O3987,C620,R289,2023-08-25,Bangalore,949.45,Debit Card,2,26
O3988,C800,R271,2023-09-15,Delhi,733.85,COD,1,51
O3989,C388,R213,2023-10-24,Pune,1189.18,COD,2,34
O3990,C422,R230,2024-05-24,Bangalore,695.64,COD,2,15
O3991,C824,R265,2023-07-17,Chennai,315.41,COD,4,23
O3992,C768,R311,2023-07-03,Mumbai,1466.98,UPI,3,38
O3993,C687,R267,2023-05-10,Delhi,438.86,Debit Card,2,48
O3994,C308,R254,2023-03-26,Chennai,1104.77,Debit Card,5,50
O3995,C835,R322,2023-06-18,Pune,300.42,Credit Card,1,18
O3996,C227,R224,2024-05-25,Pune,560.62,Net Banking,5,43
O3997,C612,R330,2023-02-21,Bangalore,718.84,Credit Card,1,37
O3998,C123,R268,2024-04-26,Bangalore,369.12,COD,5,49
O3999,C631,R301,2023-07-10,Chennai,729.94,COD,2,30
O4000,C330,R317,2023-12-10,Hyderabad,320.03,UPI,3,22
O4001,C481,R225,2023-01-17,Hyderabad,882.61,UPI,2,41
O4002,C388,R239,2023-12-08,Bangalore,1029.2,UPI,4,53
O4003,C241,R237,2023-08-26,Hyderabad,187.41,UPI,5,26
O4004,C608,R206,2023-09-20,Mumbai,1319.58,UPI,3,58
O4005,C815,R319,2023-04-17,Chennai,359.2,UPI,5,18
O4006,C869,R346,2024-03-27,Mumbai,415.51,UPI,4,39
O4007,C261,R234,2023-09-27,Hyderabad,1025.89,UPI,4,20
O4008,C690,R277,2023-07-09,Bangalore,756.25,UPI,4,17
O4009,C652,R237,2024-08-31,Mumbai,799.15,Debit Card,2,53
O4010,C386,R337,2023-12-19,Pune,279.42,UPI,2,38
O4011,C119,R227,2023-06-04,Bangalore,1228.03,Net Banking,3,35
O4012,C671,R299,2023-07-30,Chennai,963.88,UPI,4,20
O4013,C861,R237,2024-07-31,Delhi,289.53,COD,2,47
O4014,C619,R343,2024-05-04,Delhi,623.6,COD,1,22
O4015,C467,R323,2023-05-02,Bangalore,1234.57,UPI,1,47
O4016,C536,R348,2024-03-25,Hyderabad,895.7,UPI,2,17
O4017,C265,R291,2024-04-20,Mumbai,252.11,COD,3,16
O4018,C715,R296,2023-10-31,Mumbai,621.89,Net Banking,5,52
O4019,C710,R205,2024-01-07,Bangalore,439.77,Credit Card,4,54
O4020,C218,R326,2023-06-13,Pune,824.45,Debit Card,2,53
O4021,C811,R214,2024-10-02,Chennai,1280.71,COD,3,53
O4022,C324,R307,2024-06-10,Hyderabad,710.77,UPI,5,38
O4023,C886,R330,2023-04-16,Pune,706.68,Debit Card,3,35
O4024,C416,R242,2024-08-02,Bangalore,1367.49,UPI,5,32
O4025,C245,R246,2023-02-07,Bangalore,906.66,Credit Card,1,49
O4026,C392,R298,2023-01-02,Pune,892.67,Credit Card,5,25
O4027,C469,R213,2023-07-28,Delhi,466.67,COD,1,25
O4028,C170,R331,2023-07-10,Bangalore,950.81,Debit Card,4,17
O4029,C575,R314,2023-12-18,Chennai,906.27,Debit Card,2,37
O4030,C586,R339,2024-02-14,Hyderabad,655.59,Credit Card,1,15
O4031,C703,R201,2024-02-10,Pune,1486.97,UPI,3,37
O4032,C124,R344,2023-10-08,Delhi,1334.65,COD,5,36
O4033,C549,R234,2023-12-23,Pune,1149.42,Net Banking,3,56
O4034,C152,R209,2024-09-17,Delhi,852.28,Credit Card,1,44
O4035,C677,R311,2024-04-25,Delhi,746.88,Credit Card,3,16
O4036,C156,R220,2023-01-22,Chennai,358.86,COD,5,31
O4037,C835,R214,2024-08-23,Hyderabad,528.03,UPI,2,55
O4038,C678,R311,2024-06-03,Bangalore,1183.55,Debit Card,3,34
O4039,C519,R325,2024-04-17,Delhi,735.25,Credit Card,4,23
O4040,C470,R284,2023-04-08,Bangalore,1335.18,COD,5,25
O4041,C204,R284,2024-06-22,Hyderabad,307.08,COD,5,31
O4042,C340,R204,2024-06-12,Bangalore,811.69,COD,4,28
O4043,C805,R316,2023-04-19,Chennai,1005.75,Debit Card,1,32
O4044,C830,R345,2024-09-19,Chennai,823.59,Credit Card,4,32
O4045,C101,R348,2023-09-09,Mumbai,1344.92,COD,1,58
O4046,C584,R271,2024-09-15,Chennai,1485.39,Debit Card,2,22
O4047,C692,R273,2024-03-03,Delhi,262.17,UPI,1,43
O4048,C603,R250,2023-08-22,Hyderabad,281.94,Net Banking,2,22
O4049,C176,R223,2023-06-14,Chennai,282.45,Credit Card,2,40
O4050,C281,R237,2023-12-15,Pune,1053.65,Debit Card,4,42
O4051,C308,R243,2023-10-19,Hyderabad,621.75,Net Banking,2,22
O4052,C782,R274,2023-04-15,Delhi,1126.64,Net Banking,1,34
O4053,C492,R294,2024-02-19,Hyderabad,667.66,Debit Card,3,22
O4054,C507,R222,2023-06-03,Chennai,978.65,Debit Card,5,28
O4055,C852,R323,2024-05-08,Pune,1177.8,Debit Card,5,27
O4056,C622,R285,2023-06-30,Mumbai,867.5,COD,1,54
O4057,C827,R242,2024-06-29,Delhi,855.31,UPI,3,31
O4058,C486,R239,2023-06-22,Delhi,223.53,COD,2,40
O4059,C220,R246,2023-09-06,Hyderabad,675.09,Net Banking,1,20
O4060,C847,R219,2023-02-26,Bangalore,864.09,Net Banking,2,31
O4061,C486,R308,2024-06-01,Bangalore,746.77,Net Banking,4,18
O4062,C247,R267,2024-05-13,Pune,1361.09,Debit Card,3,39
O4063,C352,R223,2023-06-21,Mumbai,1369.14,Credit Card,5,21
O4064,C150,R235,2024-03-13,Mumbai,1250.68,COD,1,31
O4065,C493,R244,2023-05-20,Hyderabad,625.42,Credit Card,5,36
O4066,C797,R329,2023-09-28,Hyderabad,1104.22,UPI,2,42
O4067,C850,R227,2023-12-07,Bangalore,653.4,UPI,2,20
O4068,C850,R222,2023-10-06,Chennai,425.63,COD,4,44
O4069,C200,R290,2023-03-31,Mumbai,580.06,Net Banking,2,24
O4070,C416,R333,2024-08-23,Chennai,199.35,UPI,2,53
O4071,C123,R302,2023-01-15,Mumbai,564.49,Credit Card,5,28
O4072,C799,R237,2024-09-13,Chennai,745.04,Credit Card,5,56
O4073,C399,R293,2023-07-12,Chennai,1437.67,Debit Card,1,36
O4074,C616,R252,2023-06-10,Mumbai,538.77,Net Banking,1,55
O4075,C687,R237,2024-05-15,Pune,1363.43,Debit Card,2,40
O4076,C463,R242,2023-05-24,Pune,420.4,COD,3,24
O4077,C355,R302,2023-10-10,Hyderabad,367.36,UPI,1,16
O4078,C870,R313,2023-09-23,Chennai,826.59,Debit Card,2,17
O4079,C871,R203,2023-03-20,Chennai,1041.52,Debit Card,5,56
O4080,C339,R204,2024-09-03,Chennai,162.07,COD,4,25
O4081,C501,R267,2023-04-19,Chennai,409.49,Credit Card,5,24
O4082,C877,R322,2024-04-28,Chennai,737.96,Credit Card,5,26
O4083,C104,R279,2023-10-31,Bangalore,563.41,COD,4,28
O4084,C448,R210,2023-09-22,Delhi,1097.67,Credit Card,5,44
O4085,C184,R341,2024-05-25,Chennai,815.62,COD,1,55
O4086,C521,R319,2023-01-11,Bangalore,324.5,Credit Card,5,27
O4087,C120,R225,2023-04-14,Pune,1352.25,COD,4,44
O4088,C440,R235,2024-02-01,Chennai,510.07,Credit Card,2,52
O4089,C285,R343,2023-03-03,Pune,1123.58,Debit Card,2,25
O4090,C540,R321,2024-01-08,Hyderabad,1191.88,Debit Card,2,15
O4091,C892,R258,2024-09-17,Delhi,1448.42,Credit Card,4,41
O4092,C750,R295,2023-06-25,Mumbai,797.91,COD,4,53
O4093,C791,R205,2024-05-31,Delhi,962.17,Debit Card,1,57
O4094,C622,R297,2023-01-07,Chennai,568.83,UPI,4,51
O4095,C135,R255,2023-07-07,Chennai,1049.45,Credit Card,2,23
O4096,C268,R335,2024-05-21,Delhi,748.74,UPI,4,57
O4097,C844,R293,2024-05-20,Delhi,712.71,UPI,3,40
O4098,C404,R226,2024-04-03,Hyderabad,1297.65,Net Banking,5,39
O4099,C185,R319,2023-10-07,Pune,170.24,UPI,1,31
O4100,C678,R224,2023-07-01,Mumbai,1334.75,UPI,2,20
O4101,C350,R285,2024-05-07,Delhi,1292.9,Net Banking,2,29
O4102,C324,R345,2023-08-19,Mumbai,808.91,Net Banking,3,17
O4103,C895,R211,2023-08-12,Delhi,786.28,Net Banking,1,45
O4104,C800,R286,2023-11-02,Pune,606.53,COD,5,42
O4105,C440,R308,2023-01-04,Mumbai,1491.84,Net Banking,1,23
O4106,C885,R288,2023-03-15,Bangalore,255.64,COD,1,58
O4107,C638,R209,2023-05-16,Pune,926.3,Credit Card,2,32
O4108,C706,R273,2023-07-06,Mumbai,1054.35,COD,4,54
O4109,C126,R276,2023-11-18,Delhi,1408.06,Credit Card,5,46
O4110,C199,R253,2023-02-07,Delhi,1192.28,Net Banking,1,33
O4111,C619,R301,2024-01-28,Pune,1001.39,Net Banking,3,19
O4112,C827,R336,2024-02-13,Pune,263.54,Credit Card,2,58
O4113,C609,R341,2023-05-27,Delhi,623.23,Debit Card,4,20
O4114,C206,R300,2024-02-19,Mumbai,294.38,COD,4,26
O4115,C196,R272,2023-04-27,Bangalore,1333.7,UPI,2,56
O4116,C789,R271,2024-03-26,Hyderabad,1149.47,Net Banking,1,31
O4117,C212,R253,2023-05-08,Pune,1160.55,COD,2,53
O4118,C530,R202,2023-04-12,Delhi,1013.16,COD,4,21
O4119,C132,R310,2024-02-14,Mumbai,809.86,Net Banking,4,25
O4120,C176,R295,2024-07-23,Pune,309.96,Credit Card,3,48
O4121,C659,R270,2024-02-23,Mumbai,561.57,Net Banking,3,16
O4122,C671,R218,2023-03-25,Pune,291.68,COD,4,28
O4123,C385,R233,2023-04-27,Delhi,1114.88,Debit Card,3,32
O4124,C275,R249,2024-01-11,Mumbai,324.32,Credit Card,3,57
O4125,C768,R245,2023-10-23,Delhi,1082.96,Net Banking,3,23
O4126,C280,R282,2023-03-03,Mumbai,1069.16,UPI,4,53
O4127,C550,R250,2024-08-02,Pune,743.03,Net Banking,1,18
O4128,C873,R253,2023-04-11,Hyderabad,289.32,COD,1,28
O4129,C219,R289,2024-03-02,Hyderabad,540.72,COD,5,25
O4130,C859,R280,2023-04-02,Bangalore,548.13,UPI,3,44
O4131,C251,R317,2023-12-30,Bangalore,1080.54,Credit Card,1,54
O4132,C569,R218,2023-11-11,Chennai,259.24,COD,5,57
O4133,C414,R226,2023-10-10,Delhi,1260.7,Credit Card,2,41
O4134,C871,R346,2023-10-12,Mumbai,1165.41,Credit Card,3,43
O4135,C328,R206,2023-04-13,Bangalore,360.83,Net Banking,1,46
O4136,C432,R268,2023-07-24,Pune,1106.83,Credit Card,1,44
O4137,C886,R293,2024-03-11,Hyderabad,1035.92,COD,1,40
O4138,C543,R312,2024-09-02,Mumbai,1147.37,COD,5,44
O4139,C515,R306,2024-03-01,Chennai,364.5,Debit Card,2,24
O4140,C314,R319,2023-06-18,Hyderabad,320.63,Credit Card,3,26
O4141,C677,R335,2024-03-29,Mumbai,431.08,Debit Card,1,47
O4142,C114,R241,2023-02-15,Bangalore,612.22,Net Banking,4,48
O4143,C146,R212,2024-02-14,Bangalore,1211.13,Debit Card,3,32
O4144,C586,R217,2024-01-10,Delhi,1133.09,Credit Card,4,53
O4145,C385,R241,2024-02-05,Chennai,1395.63,COD,5,30
O4146,C864,R250,2024-06-23,Mumbai,182.08,Net Banking,1,59
O4147,C828,R312,2023-03-24,Chennai,116.18,Credit Card,3,18
O4148,C686,R343,2023-10-31,Pune,1078.79,Net Banking,3,24
O4149,C772,R300,2024-05-21,Chennai,491.0,UPI,1,42
O4150,C654,R202,2024-01-28,Bangalore,567.71,Credit Card,2,55
O4151,C200,R278,2024-08-16,Delhi,865.52,UPI,5,32
O4152,C725,R297,2023-04-14,Bangalore,243.38,Debit Card,1,23
O4153,C269,R349,2023-03-23,Hyderabad,999.77,Credit Card,3,36
O4154,C373,R222,2024-02-05,Bangalore,555.21,UPI,2,24
O4155,C773,R258,2023-07-12,Mumbai,985.8,COD,3,54
O4156,C543,R312,2024-01-29,Delhi,1267.61,Debit Card,4,37
O4157,C801,R267,2023-02-13,Mumbai,339.56,Credit Card,3,57
O4158,C272,R253,2023-03-02,Pune,1403.22,Credit Card,5,27
O4159,C595,R256,2023-11-03,Pune,842.96,COD,1,38
O4160,C178,R310,2024-02-05,Bangalore,1392.1,COD,3,27
O4161,C630,R259,2024-09-01,Delhi,390.82,UPI,4,59
O4162,C722,R272,2023-03-30,Chennai,946.39,UPI,4,39
O4163,C580,R254,2023-11-26,Delhi,665.44,UPI,1,58
O4164,C322,R316,2023-07-30,Delhi,1183.91,Net Banking,4,43
O4165,C125,R262,2023-10-19,Delhi,948.27,Debit Card,1,30
O4166,C199,R254,2023-02-26,Bangalore,792.32,Credit Card,5,54
O4167,C608,R224,2023-09-30,Mumbai,1378.18,Debit Card,1,20
O4168,C850,R225,2023-03-14,Bangalore,627.96,COD,2,22
O4169,C268,R262,2024-03-10,Chennai,407.97,Debit Card,4,48
O4170,C699,R272,2024-01-12,Mumbai,951.34,Debit Card,4,32
O4171,C805,R278,2024-04-22,Chennai,973.64,UPI,3,57
O4172,C532,R264,2023-02-27,Hyderabad,714.73,COD,2,46
O4173,C655,R268,2023-03-27,Hyderabad,781.25,Debit Card,3,24
O4174,C769,R208,2023-12-01,Mumbai,1443.37,Credit Card,1,48
O4175,C317,R225,2024-08-13,Bangalore,1125.76,UPI,5,37
O4176,C348,R227,2023-10-08,Chennai,254.84,Debit Card,4,33
O4177,C101,R239,2023-01-15,Chennai,396.98,COD,5,34
O4178,C871,R342,2024-07-27,Pune,1465.81,Credit Card,1,48
O4179,C838,R333,2023-07-14,Chennai,1117.05,COD,1,52
O4180,C724,R226,2023-11-15,Bangalore,1381.06,COD,2,31
O4181,C174,R237,2023-08-08,Pune,525.41,COD,3,58
O4182,C477,R284,2023-11-15,Bangalore,1138.61,Net Banking,4,19
O4183,C184,R263,2023-07-01,Delhi,1099.6,Credit Card,4,16
O4184,C115,R229,2023-11-04,Chennai,512.57,COD,5,55
O4185,C601,R298,2023-01-16,Delhi,871.14,Net Banking,2,48
O4186,C869,R330,2023-05-22,Hyderabad,978.38,UPI,1,34
O4187,C828,R211,2024-05-25,Hyderabad,773.58,Net Banking,2,16
O4188,C676,R290,2024-09-14,Mumbai,1258.05,UPI,4,42
O4189,C183,R229,2023-02-26,Chennai,1266.02,Net Banking,3,32
O4190,C328,R237,2024-06-06,Pune,1290.84,COD,5,58
O4191,C371,R284,2024-06-10,Delhi,1224.79,Net Banking,1,53
O4192,C723,R259,2023-02-25,Bangalore,783.32,Net Banking,1,49
O4193,C752,R237,2024-08-07,Chennai,634.01,COD,1,29
O4194,C420,R303,2023-01-24,Mumbai,1263.93,UPI,3,53
O4195,C451,R342,2023-10-31,Bangalore,786.28,COD,4,54
O4196,C140,R345,2024-02-05,Delhi,444.92,Credit Card,4,53
O4197,C339,R228,2024-05-16,Chennai,810.28,Net Banking,2,17
O4198,C482,R311,2024-07-16,Delhi,298.59,Credit Card,2,33
O4199,C197,R220,2023-02-22,Chennai,1068.28,COD,4,37
O4200,C485,R344,2024-03-10,Chennai,570.29,COD,1,33
